nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,  total-pressure
       628, 7.143319628E-03, 3.545824459E-03, 2.273737999E-03, 9.999965402E+06
       629, 7.098592213E-03, 3.635285287E-03, 2.273738028E-03, 9.999967079E+06
       630, 7.052102941E-03, 3.723843198E-03, 2.273738019E-03, 9.999968331E+06
       631, 7.005316989E-03, 3.812245392E-03, 2.273738038E-03, 9.999969138E+06
       632, 6.956472675E-03, 3.899526543E-03, 2.273738035E-03, 9.999969414E+06
       633, 6.907628496E-03, 3.986807452E-03, 2.273738039E-03, 9.999969161E+06
       634, 6.856695797E-03, 4.072417034E-03, 2.273738063E-03, 9.999968357E+06
       635, 6.805734620E-03, 4.158014855E-03, 2.273738035E-03, 9.999967069E+06
       636, 6.752854057E-03, 4.242437168E-03, 2.273738080E-03, 9.999965322E+06
       637, 6.699618978E-03, 4.326638926E-03, 2.273738033E-03, 9.999963249E+06
       638, 6.644814411E-03, 4.409832711E-03, 2.273738038E-03, 9.999960847E+06
       639, 6.589342600E-03, 4.492581431E-03, 2.273738039E-03, 9.999958320E+06
       640, 6.532643457E-03, 4.574496535E-03, 2.273738039E-03, 9.999955465E+06
       641, 6.407603066E-03, 4.748054111E-03, 2.273738042E-03, 9.999950847E+06
       642, 6.277948380E-03, 4.918199041E-03, 2.273738048E-03, 9.999946913E+06
       643, 6.143772895E-03, 5.084807371E-03, 2.273738053E-03, 9.999944537E+06
       644, 6.005179790E-03, 5.247750895E-03, 2.273738011E-03, 9.999943234E+06
       645, 5.862418713E-03, 5.407055768E-03, 2.273738051E-03, 9.999942522E+06
       646, 5.715345028E-03, 5.562405700E-03, 2.273738143E-03, 9.999942136E+06
       647, 5.563229680E-03, 5.712812765E-03, 2.273737991E-03, 9.999942376E+06
       648, 5.408290094E-03, 5.860287332E-03, 2.273738020E-03, 9.999943405E+06
       649, 5.249588699E-03, 6.003733311E-03, 2.273738061E-03, 9.999945065E+06
       650, 5.086032662E-03, 6.141616765E-03, 2.273737999E-03, 9.999947079E+06
       651, 4.919591890E-03, 6.275977159E-03, 2.273738002E-03, 9.999949136E+06
       652, 4.750204951E-03, 6.406637172E-03, 2.273738074E-03, 9.999951011E+06
       653, 4.575960067E-03, 6.530757603E-03, 2.273738039E-03, 9.999952454E+06
       654, 4.494539760E-03, 6.588456235E-03, 2.273738000E-03, 9.999953126E+06
       655, 4.411085628E-03, 6.643168960E-03, 2.273738050E-03, 9.999953617E+06
       656, 4.327642375E-03, 6.697874554E-03, 2.273738030E-03, 9.999954040E+06
       657, 4.244165538E-03, 6.752547525E-03, 2.273737907E-03, 9.999954349E+06
       658, 4.158700587E-03, 6.804061768E-03, 2.273738095E-03, 9.999954547E+06
       659, 4.073252714E-03, 6.855565716E-03, 2.273738049E-03, 9.999954668E+06
       660, 3.987807232E-03, 6.907084609E-03, 2.273738048E-03, 9.999954715E+06
       661, 7.975600444E-03, 8.213295009E-11, 2.480441507E-03, 9.999949713E+06
       662, 7.973731516E-03, 9.916253916E-05, 2.480441481E-03, 9.999949641E+06
       663, 7.971862891E-03, 1.983247266E-04, 2.480441496E-03, 9.999949460E+06
       664, 7.969993909E-03, 2.975058662E-04, 2.480441679E-03, 9.999949177E+06
       665, 7.964484525E-03, 3.965521075E-04, 2.480441497E-03, 9.999948763E+06
       666, 7.958863368E-03, 4.955748305E-04, 2.480441501E-03, 9.999948210E+06
       667, 7.953241295E-03, 5.946136991E-04, 2.480441452E-03, 9.999947572E+06
       668, 7.944174234E-03, 6.933972433E-04, 2.480441497E-03, 9.999946707E+06
       669, 7.923906310E-03, 9.063049600E-04, 2.480441391E-03, 9.999944876E+06
       670, 7.895517852E-03, 1.118284303E-03, 2.480441468E-03, 9.999942572E+06
       671, 7.862550841E-03, 1.329580611E-03, 2.480441502E-03, 9.999940096E+06
       672, 7.825098537E-03, 1.540128401E-03, 2.480441452E-03, 9.999937747E+06
       673, 7.780237913E-03, 1.749213614E-03, 2.480441585E-03, 9.999935921E+06
       674, 7.730182353E-03, 1.957092340E-03, 2.480441525E-03, 9.999934840E+06
       675, 7.676134922E-03, 2.163993131E-03, 2.480441389E-03, 9.999934566E+06
       676, 7.615243620E-03, 2.368995920E-03, 2.480441481E-03, 9.999934807E+06
       677, 7.548787032E-03, 2.572252083E-03, 2.480441497E-03, 9.999935401E+06
       678, 7.477117514E-03, 2.773713952E-03, 2.480441498E-03, 9.999936786E+06
       679, 7.400069034E-03, 2.973185774E-03, 2.480441521E-03, 9.999939369E+06
       680, 7.317698704E-03, 3.170521181E-03, 2.480441487E-03, 9.999943214E+06
       681, 7.230069783E-03, 3.365568386E-03, 2.480441497E-03, 9.999947230E+06
       682, 7.187424573E-03, 3.456047317E-03, 2.480441487E-03, 9.999949501E+06
       683, 7.143322032E-03, 3.545819565E-03, 2.480441458E-03, 9.999951345E+06
       684, 7.098594010E-03, 3.635281864E-03, 2.480441487E-03, 9.999952930E+06
       685, 7.052104048E-03, 3.723841089E-03, 2.480441477E-03, 9.999954100E+06
       686, 7.005317479E-03, 3.812244516E-03, 2.480441496E-03, 9.999954838E+06
       687, 6.956472515E-03, 3.899526830E-03, 2.480441493E-03, 9.999955077E+06
       688, 6.907627713E-03, 3.986808851E-03, 2.480441497E-03, 9.999954833E+06
       689, 6.856695229E-03, 4.072417988E-03, 2.480441521E-03, 9.999954073E+06
       690, 6.805734343E-03, 4.158015320E-03, 2.480441494E-03, 9.999952858E+06
       691, 6.752853999E-03, 4.242437258E-03, 2.480441537E-03, 9.999951203E+06
       692, 6.699619131E-03, 4.326638684E-03, 2.480441491E-03, 9.999949223E+06
       693, 6.644814847E-03, 4.409832061E-03, 2.480441496E-03, 9.999946904E+06
       694, 6.589343233E-03, 4.492580488E-03, 2.480441497E-03, 9.999944465E+06
       695, 6.532644279E-03, 4.574495376E-03, 2.480441497E-03, 9.999941701E+06
       696, 6.407604090E-03, 4.748052747E-03, 2.480441500E-03, 9.999937169E+06
       697, 6.277949685E-03, 4.918197396E-03, 2.480441506E-03, 9.999933325E+06
       698, 6.143774399E-03, 5.084805576E-03, 2.480441512E-03, 9.999931060E+06
       699, 6.005181038E-03, 5.247749483E-03, 2.480441474E-03, 9.999929822E+06
       700, 5.862419339E-03, 5.407055093E-03, 2.480441514E-03, 9.999929104E+06
       701, 5.715345344E-03, 5.562405372E-03, 2.480441603E-03, 9.999928689E+06
       702, 5.563229793E-03, 5.712812655E-03, 2.480441451E-03, 9.999928903E+06
       703, 5.408289932E-03, 5.860287478E-03, 2.480441479E-03, 9.999929932E+06
       704, 5.249588410E-03, 6.003733572E-03, 2.480441520E-03, 9.999931647E+06
       705, 5.086032305E-03, 6.141617064E-03, 2.480441458E-03, 9.999933763E+06
       706, 4.919591270E-03, 6.275977637E-03, 2.480441461E-03, 9.999935969E+06
       707, 4.750203916E-03, 6.406637971E-03, 2.480441533E-03, 9.999938024E+06
       708, 4.575958791E-03, 6.530758511E-03, 2.480441497E-03, 9.999939636E+06
       709, 4.494538397E-03, 6.588457129E-03, 2.480441457E-03, 9.999940399E+06
       710, 4.411084129E-03, 6.643169943E-03, 2.480441510E-03, 9.999940957E+06
       711, 4.327641241E-03, 6.697875297E-03, 2.480441493E-03, 9.999941443E+06
       712, 4.244164607E-03, 6.752548086E-03, 2.480441368E-03, 9.999941806E+06
       713, 4.158700163E-03, 6.804062023E-03, 2.480441553E-03, 9.999942043E+06
       714, 4.073252516E-03, 6.855565836E-03, 2.480441508E-03, 9.999942196E+06
       715, 3.987807860E-03, 6.907085703E-03, 2.480441507E-03, 9.999942258E+06
       716, 7.975600440E-03, 7.730160005E-11, 2.687144966E-03, 9.999934082E+06
       717, 7.973731516E-03, 9.916255426E-05, 2.687144942E-03, 9.999934002E+06
       718, 7.971862882E-03, 1.983252097E-04, 2.687144958E-03, 9.999933803E+06
       719, 7.969993902E-03, 2.975061952E-04, 2.687145139E-03, 9.999933494E+06
       720, 7.964484485E-03, 3.965528234E-04, 2.687144955E-03, 9.999933040E+06
       721, 7.958863344E-03, 4.955752617E-04, 2.687144960E-03, 9.999932445E+06
       722, 7.953241278E-03, 5.946139991E-04, 2.687144910E-03, 9.999931763E+06
       723, 7.944174224E-03, 6.933973483E-04, 2.687144955E-03, 9.999930844E+06
       724, 7.923906373E-03, 9.063043024E-04, 2.687144849E-03, 9.999928928E+06
       725, 7.895518060E-03, 1.118282754E-03, 2.687144927E-03, 9.999926551E+06
       726, 7.862551321E-03, 1.329577849E-03, 2.687144963E-03, 9.999924048E+06
       727, 7.825099363E-03, 1.540124550E-03, 2.687144911E-03, 9.999921718E+06
       728, 7.780238930E-03, 1.749208874E-03, 2.687145043E-03, 9.999919949E+06
       729, 7.730183757E-03, 1.957086859E-03, 2.687144984E-03, 9.999918947E+06
       730, 7.676136773E-03, 2.163986703E-03, 2.687144850E-03, 9.999918730E+06
       731, 7.615245867E-03, 2.368988660E-03, 2.687144939E-03, 9.999918990E+06
       732, 7.548789641E-03, 2.572244298E-03, 2.687144954E-03, 9.999919528E+06
       733, 7.477120260E-03, 2.773706426E-03, 2.687144956E-03, 9.999920753E+06
       734, 7.400072058E-03, 2.973178127E-03, 2.687144978E-03, 9.999923118E+06
       735, 7.317702077E-03, 3.170513271E-03, 2.687144945E-03, 9.999926740E+06
       736, 7.230073402E-03, 3.365560493E-03, 2.687144955E-03, 9.999930564E+06
       737, 7.187427734E-03, 3.456040881E-03, 2.687144946E-03, 9.999932717E+06
       738, 7.143324437E-03, 3.545814670E-03, 2.687144918E-03, 9.999934440E+06
       739, 7.098595808E-03, 3.635278440E-03, 2.687144946E-03, 9.999935901E+06
       740, 7.052105155E-03, 3.723838981E-03, 2.687144935E-03, 9.999936961E+06
       741, 7.005317970E-03, 3.812243640E-03, 2.687144955E-03, 9.999937617E+06
       742, 6.956472354E-03, 3.899527116E-03, 2.687144951E-03, 9.999937819E+06
       743, 6.907626930E-03, 3.986810250E-03, 2.687144955E-03, 9.999937586E+06
       744, 6.856694661E-03, 4.072418943E-03, 2.687144980E-03, 9.999936886E+06
       745, 6.805734068E-03, 4.158015782E-03, 2.687144952E-03, 9.999935768E+06
       746, 6.752853942E-03, 4.242437349E-03, 2.687144995E-03, 9.999934232E+06
       747, 6.699619284E-03, 4.326638443E-03, 2.687144950E-03, 9.999932375E+06
       748, 6.644815284E-03, 4.409831408E-03, 2.687144954E-03, 9.999930162E+06
       749, 6.589343864E-03, 4.492579546E-03, 2.687144954E-03, 9.999927820E+06
       750, 6.532645101E-03, 4.574494218E-03, 2.687144955E-03, 9.999925168E+06
       751, 6.407605114E-03, 4.748051383E-03, 2.687144958E-03, 9.999920794E+06
       752, 6.277950990E-03, 4.918195751E-03, 2.687144964E-03, 9.999917129E+06
       753, 6.143775902E-03, 5.084803782E-03, 2.687144970E-03, 9.999915009E+06
       754, 6.005182282E-03, 5.247748076E-03, 2.687144937E-03, 9.999913843E+06
       755, 5.862419969E-03, 5.407054413E-03, 2.687144977E-03, 9.999913130E+06
       756, 5.715345660E-03, 5.562405043E-03, 2.687145063E-03, 9.999912661E+06
       757, 5.563229905E-03, 5.712812545E-03, 2.687144910E-03, 9.999912836E+06
       758, 5.408289772E-03, 5.860287623E-03, 2.687144939E-03, 9.999913855E+06
       759, 5.249588122E-03, 6.003733832E-03, 2.687144978E-03, 9.999915578E+06
       760, 5.086031948E-03, 6.141617362E-03, 2.687144916E-03, 9.999917745E+06
       761, 4.919590649E-03, 6.275978116E-03, 2.687144921E-03, 9.999920054E+06
       762, 4.750202882E-03, 6.406638769E-03, 2.687144992E-03, 9.999922258E+06
       763, 4.575957515E-03, 6.530759419E-03, 2.687144955E-03, 9.999924020E+06
       764, 4.494537038E-03, 6.588458020E-03, 2.687144914E-03, 9.999924866E+06
       765, 4.411082619E-03, 6.643170933E-03, 2.687144969E-03, 9.999925492E+06
       766, 4.327640105E-03, 6.697876042E-03, 2.687144956E-03, 9.999926041E+06
       767, 4.244163684E-03, 6.752548643E-03, 2.687144829E-03, 9.999926457E+06
       768, 4.158699740E-03, 6.804062278E-03, 2.687145012E-03, 9.999926736E+06
       769, 4.073252318E-03, 6.855565955E-03, 2.687144966E-03, 9.999926917E+06
       770, 3.987808488E-03, 6.907086797E-03, 2.687144966E-03, 9.999926992E+06
       771, 7.975600436E-03, 7.247025001E-11, 2.893848425E-03, 9.999914891E+06
       772, 7.973731516E-03, 9.916257912E-05, 2.893848402E-03, 9.999914803E+06
       773, 7.971862873E-03, 1.983256900E-04, 2.893848420E-03, 9.999914593E+06
       774, 7.969993896E-03, 2.975065166E-04, 2.893848598E-03, 9.999914263E+06
       775, 7.964484444E-03, 3.965535410E-04, 2.893848413E-03, 9.999913782E+06
       776, 7.958863319E-03, 4.955756918E-04, 2.893848418E-03, 9.999913157E+06
       777, 7.953241261E-03, 5.946142993E-04, 2.893848368E-03, 9.999912447E+06
       778, 7.944174214E-03, 6.933974532E-04, 2.893848413E-03, 9.999911498E+06
       779, 7.923906435E-03, 9.063036442E-04, 2.893848307E-03, 9.999909551E+06
       780, 7.895518267E-03, 1.118281209E-03, 2.893848387E-03, 9.999907165E+06
       781, 7.862551802E-03, 1.329575086E-03, 2.893848424E-03, 9.999904714E+06
       782, 7.825100190E-03, 1.540120697E-03, 2.893848371E-03, 9.999902485E+06
       783, 7.780239947E-03, 1.749204134E-03, 2.893848502E-03, 9.999900824E+06
       784, 7.730185160E-03, 1.957081380E-03, 2.893848444E-03, 9.999899920E+06
       785, 7.676138623E-03, 2.163980276E-03, 2.893848311E-03, 9.999899787E+06
       786, 7.615248115E-03, 2.368981395E-03, 2.893848398E-03, 9.999900083E+06
       787, 7.548792249E-03, 2.572236514E-03, 2.893848412E-03, 9.999900561E+06
       788, 7.477123007E-03, 2.773698897E-03, 2.893848413E-03, 9.999901618E+06
       789, 7.400075080E-03, 2.973170481E-03, 2.893848435E-03, 9.999903704E+06
       790, 7.317705451E-03, 3.170505362E-03, 2.893848404E-03, 9.999906994E+06
       791, 7.230077020E-03, 3.365552600E-03, 2.893848413E-03, 9.999910525E+06
       792, 7.187430894E-03, 3.456034449E-03, 2.893848405E-03, 9.999912507E+06
       793, 7.143326842E-03, 3.545809774E-03, 2.893848377E-03, 9.999914102E+06
       794, 7.098597606E-03, 3.635275015E-03, 2.893848405E-03, 9.999915473E+06
       795, 7.052106262E-03, 3.723836872E-03, 2.893848394E-03, 9.999916471E+06
       796, 7.005318460E-03, 3.812242763E-03, 2.893848413E-03, 9.999917092E+06
       797, 6.956472194E-03, 3.899527402E-03, 2.893848409E-03, 9.999917283E+06
       798, 6.907626147E-03, 3.986811649E-03, 2.893848413E-03, 9.999917061E+06
       799, 6.856694091E-03, 4.072419899E-03, 2.893848438E-03, 9.999916395E+06
       800, 6.805733794E-03, 4.158016243E-03, 2.893848410E-03, 9.999915327E+06
       801, 6.752853884E-03, 4.242437440E-03, 2.893848453E-03, 9.999913859E+06
       802, 6.699619435E-03, 4.326638204E-03, 2.893848408E-03, 9.999912106E+06
       803, 6.644815724E-03, 4.409830753E-03, 2.893848412E-03, 9.999910030E+06
       804, 6.589344494E-03, 4.492578607E-03, 2.893848412E-03, 9.999907831E+06
       805, 6.532645923E-03, 4.574493060E-03, 2.893848413E-03, 9.999905349E+06
       806, 6.407606138E-03, 4.748050019E-03, 2.893848416E-03, 9.999901250E+06
       807, 6.277952296E-03, 4.918194105E-03, 2.893848422E-03, 9.999897863E+06
       808, 6.143777403E-03, 5.084801989E-03, 2.893848429E-03, 9.999895921E+06
       809, 6.005183522E-03, 5.247746673E-03, 2.893848400E-03, 9.999894850E+06
       810, 5.862420602E-03, 5.407053729E-03, 2.893848440E-03, 9.999894157E+06
       811, 5.715345977E-03, 5.562404714E-03, 2.893848523E-03, 9.999893605E+06
       812, 5.563230017E-03, 5.712812435E-03, 2.893848370E-03, 9.999893690E+06
       813, 5.408289612E-03, 5.860287767E-03, 2.893848398E-03, 9.999894674E+06
       814, 5.249587834E-03, 6.003734093E-03, 2.893848437E-03, 9.999896387E+06
       815, 5.086031591E-03, 6.141617660E-03, 2.893848375E-03, 9.999898556E+06
       816, 4.919590028E-03, 6.275978595E-03, 2.893848380E-03, 9.999900915E+06
       817, 4.750201849E-03, 6.406639565E-03, 2.893848451E-03, 9.999903223E+06
       818, 4.575956239E-03, 6.530760327E-03, 2.893848413E-03, 9.999905100E+06
       819, 4.494535682E-03, 6.588458909E-03, 2.893848371E-03, 9.999906015E+06
       820, 4.411081099E-03, 6.643171930E-03, 2.893848428E-03, 9.999906701E+06
       821, 4.327638967E-03, 6.697876788E-03, 2.893848419E-03, 9.999907305E+06
       822, 4.244162768E-03, 6.752549195E-03, 2.893848291E-03, 9.999907766E+06
       823, 4.158699317E-03, 6.804062533E-03, 2.893848471E-03, 9.999908080E+06
       824, 4.073252121E-03, 6.855566073E-03, 2.893848425E-03, 9.999908284E+06
       825, 3.987809116E-03, 6.907087891E-03, 2.893848425E-03, 9.999908368E+06
       826, 7.975600431E-03, 6.763889997E-11, 3.100551884E-03, 9.999891584E+06
       827, 7.973731515E-03, 9.916261375E-05, 3.100551862E-03, 9.999891493E+06
       828, 7.971862864E-03, 1.983261673E-04, 3.100551882E-03, 9.999891274E+06
       829, 7.969993890E-03, 2.975068304E-04, 3.100552058E-03, 9.999890931E+06
       830, 7.964484403E-03, 3.965542602E-04, 3.100551871E-03, 9.999890436E+06
       831, 7.958863295E-03, 4.955761207E-04, 3.100551876E-03, 9.999889795E+06
       832, 7.953241244E-03, 5.946145997E-04, 3.100551826E-03, 9.999889074E+06
       833, 7.944174204E-03, 6.933975582E-04, 3.100551871E-03, 9.999888119E+06
       834, 7.923906498E-03, 9.063029852E-04, 3.100551764E-03, 9.999886192E+06
       835, 7.895518474E-03, 1.118279668E-03, 3.100551846E-03, 9.999883860E+06
       836, 7.862552283E-03, 1.329572322E-03, 3.100551885E-03, 9.999881521E+06
       837, 7.825101017E-03, 1.540116842E-03, 3.100551831E-03, 9.999879451E+06
       838, 7.780240964E-03, 1.749199394E-03, 3.100551960E-03, 9.999877940E+06
       839, 7.730186562E-03, 1.957075903E-03, 3.100551903E-03, 9.999877193E+06
       840, 7.676140473E-03, 2.163973851E-03, 3.100551772E-03, 9.999877213E+06
       841, 7.615250365E-03, 2.368974125E-03, 3.100551857E-03, 9.999877575E+06
       842, 7.548794856E-03, 2.572228734E-03, 3.100551869E-03, 9.999877962E+06
       843, 7.477125755E-03, 2.773691365E-03, 3.100551871E-03, 9.999878821E+06
       844, 7.400078102E-03, 2.973162838E-03, 3.100551892E-03, 9.999880592E+06
       845, 7.317708824E-03, 3.170497453E-03, 3.100551862E-03, 9.999883441E+06
       846, 7.230080639E-03, 3.365544707E-03, 3.100551871E-03, 9.999886557E+06
       847, 7.187434053E-03, 3.456028019E-03, 3.100551864E-03, 9.999888322E+06
       848, 7.143329248E-03, 3.545804877E-03, 3.100551836E-03, 9.999889764E+06
       849, 7.098599404E-03, 3.635271589E-03, 3.100551863E-03, 9.999891016E+06
       850, 7.052107370E-03, 3.723834762E-03, 3.100551852E-03, 9.999891931E+06
       851, 7.005318951E-03, 3.812241886E-03, 3.100551871E-03, 9.999892499E+06
       852, 6.956472034E-03, 3.899527688E-03, 3.100551867E-03, 9.999892672E+06
       853, 6.907625365E-03, 3.986813048E-03, 3.100551871E-03, 9.999892462E+06
       854, 6.856693521E-03, 4.072420857E-03, 3.100551896E-03, 9.999891840E+06
       855, 6.805733521E-03, 4.158016701E-03, 3.100551868E-03, 9.999890842E+06
       856, 6.752853827E-03, 4.242437532E-03, 3.100551911E-03, 9.999889474E+06
       857, 6.699619585E-03, 4.326637966E-03, 3.100551866E-03, 9.999887850E+06
       858, 6.644816165E-03, 4.409830094E-03, 3.100551869E-03, 9.999885937E+06
       859, 6.589345123E-03, 4.492577669E-03, 3.100551870E-03, 9.999883936E+06
       860, 6.532646746E-03, 4.574491902E-03, 3.100551871E-03, 9.999881708E+06
       861, 6.407607162E-03, 4.748048656E-03, 3.100551874E-03, 9.999878015E+06
       862, 6.277953602E-03, 4.918192460E-03, 3.100551879E-03, 9.999874965E+06
       863, 6.143778903E-03, 5.084800199E-03, 3.100551888E-03, 9.999873251E+06
       864, 6.005184758E-03, 5.247745274E-03, 3.100551863E-03, 9.999872330E+06
       865, 5.862421239E-03, 5.407053041E-03, 3.100551903E-03, 9.999871648E+06
       866, 5.715346295E-03, 5.562404385E-03, 3.100551982E-03, 9.999870997E+06
       867, 5.563230129E-03, 5.712812326E-03, 3.100551829E-03, 9.999870932E+06
       868, 5.408289453E-03, 5.860287911E-03, 3.100551857E-03, 9.999871790E+06
       869, 5.249587547E-03, 6.003734352E-03, 3.100551895E-03, 9.999873441E+06
       870, 5.086031233E-03, 6.141617959E-03, 3.100551833E-03, 9.999875589E+06
       871, 4.919589405E-03, 6.275979076E-03, 3.100551840E-03, 9.999877957E+06
       872, 4.750200819E-03, 6.406640360E-03, 3.100551910E-03, 9.999880322E+06
       873, 4.575954963E-03, 6.530761235E-03, 3.100551871E-03, 9.999882282E+06
       874, 4.494534329E-03, 6.588459795E-03, 3.100551828E-03, 9.999883247E+06
       875, 4.411079567E-03, 6.643172934E-03, 3.100551887E-03, 9.999883985E+06
       876, 4.327637828E-03, 6.697877535E-03, 3.100551882E-03, 9.999884635E+06
       877, 4.244161860E-03, 6.752549742E-03, 3.100551752E-03, 9.999885133E+06
       878, 4.158698895E-03, 6.804062787E-03, 3.100551930E-03, 9.999885480E+06
       879, 4.073251926E-03, 6.855566191E-03, 3.100551883E-03, 9.999885704E+06
       880, 3.987809744E-03, 6.907088985E-03, 3.100551884E-03, 9.999885794E+06
       881, 7.975600427E-03, 6.280754994E-11, 3.307255343E-03, 9.999863513E+06
       882, 7.973731514E-03, 9.916265814E-05, 3.307255323E-03, 9.999863421E+06
       883, 7.971862855E-03, 1.983266418E-04, 3.307255344E-03, 9.999863199E+06
       884, 7.969993885E-03, 2.975071365E-04, 3.307255517E-03, 9.999862851E+06
       885, 7.964484362E-03, 3.965549812E-04, 3.307255329E-03, 9.999862355E+06
       886, 7.958863271E-03, 4.955765486E-04, 3.307255334E-03, 9.999861715E+06
       887, 7.953241227E-03, 5.946149002E-04, 3.307255285E-03, 9.999860999E+06
       888, 7.944174194E-03, 6.933976632E-04, 3.307255329E-03, 9.999860068E+06
       889, 7.923906561E-03, 9.063023256E-04, 3.307255222E-03, 9.999858218E+06
       890, 7.895518680E-03, 1.118278131E-03, 3.307255306E-03, 9.999856010E+06
       891, 7.862552764E-03, 1.329569557E-03, 3.307255346E-03, 9.999853838E+06
       892, 7.825101845E-03, 1.540112986E-03, 3.307255290E-03, 9.999851969E+06
       893, 7.780241981E-03, 1.749194655E-03, 3.307255419E-03, 9.999850707E+06
       894, 7.730187964E-03, 1.957070428E-03, 3.307255363E-03, 9.999850240E+06
       895, 7.676142322E-03, 2.163967425E-03, 3.307255233E-03, 9.999850475E+06
       896, 7.615252617E-03, 2.368966850E-03, 3.307255316E-03, 9.999850923E+06
       897, 7.548797462E-03, 2.572220957E-03, 3.307255327E-03, 9.999851206E+06
       898, 7.477128505E-03, 2.773683831E-03, 3.307255329E-03, 9.999851800E+06
       899, 7.400081124E-03, 2.973155196E-03, 3.307255350E-03, 9.999853194E+06
       900, 7.317712198E-03, 3.170489543E-03, 3.307255320E-03, 9.999855532E+06
       901, 7.230084258E-03, 3.365536814E-03, 3.307255329E-03, 9.999858114E+06
       902, 7.187437211E-03, 3.456021592E-03, 3.307255323E-03, 9.999859569E+06
       903, 7.143331654E-03, 3.545799979E-03, 3.307255296E-03, 9.999860776E+06
       904, 7.098601203E-03, 3.635268161E-03, 3.307255322E-03, 9.999861835E+06
       905, 7.052108477E-03, 3.723832652E-03, 3.307255310E-03, 9.999862607E+06
       906, 7.005319442E-03, 3.812241009E-03, 3.307255329E-03, 9.999863085E+06
       907, 6.956471874E-03, 3.899527974E-03, 3.307255325E-03, 9.999863223E+06
       908, 6.907624582E-03, 3.986814447E-03, 3.307255329E-03, 9.999863029E+06
       909, 6.856692950E-03, 4.072421816E-03, 3.307255355E-03, 9.999862479E+06
       910, 6.805733249E-03, 4.158017157E-03, 3.307255327E-03, 9.999861600E+06
       911, 6.752853769E-03, 4.242437623E-03, 3.307255368E-03, 9.999860402E+06
       912, 6.699619734E-03, 4.326637730E-03, 3.307255324E-03, 9.999858987E+06
       913, 6.644816608E-03, 4.409829433E-03, 3.307255327E-03, 9.999857322E+06
       914, 6.589345750E-03, 4.492576732E-03, 3.307255327E-03, 9.999855597E+06
       915, 6.532647568E-03, 4.574490743E-03, 3.307255329E-03, 9.999853703E+06
       916, 6.407608186E-03, 4.748047292E-03, 3.307255332E-03, 9.999850531E+06
       917, 6.277954908E-03, 4.918190813E-03, 3.307255337E-03, 9.999847889E+06
       918, 6.143780401E-03, 5.084798411E-03, 3.307255347E-03, 9.999846478E+06
       919, 6.005185991E-03, 5.247743879E-03, 3.307255326E-03, 9.999845760E+06
       920, 5.862421880E-03, 5.407052349E-03, 3.307255367E-03, 9.999845088E+06
       921, 5.715346614E-03, 5.562404054E-03, 3.307255442E-03, 9.999844309E+06
       922, 5.563230241E-03, 5.712812217E-03, 3.307255289E-03, 9.999844049E+06
       923, 5.408289295E-03, 5.860288054E-03, 3.307255316E-03, 9.999844678E+06
       924, 5.249587259E-03, 6.003734612E-03, 3.307255354E-03, 9.999846138E+06
       925, 5.086030875E-03, 6.141618258E-03, 3.307255292E-03, 9.999848186E+06
       926, 4.919588781E-03, 6.275979557E-03, 3.307255299E-03, 9.999850516E+06
       927, 4.750199789E-03, 6.406641154E-03, 3.307255370E-03, 9.999852901E+06
       928, 4.575953687E-03, 6.530762144E-03, 3.307255329E-03, 9.999854918E+06
       929, 4.494532980E-03, 6.588460680E-03, 3.307255285E-03, 9.999855919E+06
       930, 4.411078024E-03, 6.643173945E-03, 3.307255346E-03, 9.999856706E+06
       931, 4.327636687E-03, 6.697878283E-03, 3.307255345E-03, 9.999857398E+06
       932, 4.244160960E-03, 6.752550284E-03, 3.307255213E-03, 9.999857920E+06
       933, 4.158698474E-03, 6.804063041E-03, 3.307255389E-03, 9.999858294E+06
       934, 4.073251731E-03, 6.855566309E-03, 3.307255341E-03, 9.999858534E+06
       935, 3.987810371E-03, 6.907090079E-03, 3.307255343E-03, 9.999858628E+06
       936, 7.975600423E-03, 5.797619990E-11, 3.513958802E-03, 9.999829909E+06
       937, 7.973731513E-03, 9.916271231E-05, 3.513958783E-03, 9.999829821E+06
       938, 7.971862846E-03, 1.983271134E-04, 3.513958806E-03, 9.999829596E+06
       939, 7.969993879E-03, 2.975074350E-04, 3.513958977E-03, 9.999829243E+06
       940, 7.964484321E-03, 3.965557038E-04, 3.513958788E-03, 9.999828761E+06
       941, 7.958863246E-03, 4.955769754E-04, 3.513958793E-03, 9.999828129E+06
       942, 7.953241210E-03, 5.946152009E-04, 3.513958743E-03, 9.999827425E+06
       943, 7.944174184E-03, 6.933977681E-04, 3.513958788E-03, 9.999826538E+06
       944, 7.923906624E-03, 9.063016653E-04, 3.513958680E-03, 9.999824804E+06
       945, 7.895518886E-03, 1.118276599E-03, 3.513958765E-03, 9.999822780E+06
       946, 7.862553245E-03, 1.329566791E-03, 3.513958807E-03, 9.999820869E+06
       947, 7.825102672E-03, 1.540109127E-03, 3.513958750E-03, 9.999819332E+06
       948, 7.780242998E-03, 1.749189915E-03, 3.513958878E-03, 9.999818468E+06
       949, 7.730189366E-03, 1.957064955E-03, 3.513958822E-03, 9.999818379E+06
       950, 7.676144172E-03, 2.163961001E-03, 3.513958694E-03, 9.999818878E+06
       951, 7.615254870E-03, 2.368959570E-03, 3.513958774E-03, 9.999819436E+06
