nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,  total-pressure
         1, 7.069022991E-03, 1.512000041E-12, 5.994400309E-03, 9.999492948E+06
         2, 7.067266021E-03, 8.793642179E-05, 5.994400285E-03, 9.999487859E+06
         3, 7.065509120E-03, 1.758728435E-04, 5.994400285E-03, 9.999487346E+06
         4, 7.063752219E-03, 2.638092651E-04, 5.994400285E-03, 9.999486002E+06
         5, 7.059261814E-03, 3.516485336E-04, 5.994400285E-03, 9.999486285E+06
         6, 7.053997645E-03, 4.394448293E-04, 5.994400285E-03, 9.999486631E+06
         7, 7.048733476E-03, 5.272411247E-04, 5.994400285E-03, 9.999486253E+06
         8, 7.041462517E-03, 6.148940424E-04, 5.994400285E-03, 9.999477190E+06
         9, 7.022603200E-03, 8.034811094E-04, 5.994400285E-03, 9.999460998E+06
        10, 6.997871558E-03, 9.913882667E-04, 5.994400285E-03, 9.999460923E+06
        11, 6.969235176E-03, 1.178740109E-03, 5.994400285E-03, 9.999461193E+06
        12, 6.935518659E-03, 1.365244682E-03, 5.994400285E-03, 9.999459736E+06
        13, 6.895624959E-03, 1.550526204E-03, 5.994400285E-03, 9.999456874E+06
        14, 6.851839587E-03, 1.734926844E-03, 5.994400285E-03, 9.999450981E+06
        15, 6.803570431E-03, 1.918204903E-03, 5.994400285E-03, 9.999442717E+06
        16, 6.749699322E-03, 2.099915271E-03, 5.994400285E-03, 9.999435371E+06
        17, 6.690626915E-03, 2.280001936E-03, 5.994400285E-03, 9.999431480E+06
        18, 6.627063513E-03, 2.458552908E-03, 5.994400285E-03, 9.999437244E+06
        19, 6.558740582E-03, 2.635337332E-03, 5.994400285E-03, 9.999457868E+06
        20, 6.485709237E-03, 2.810229236E-03, 5.994400285E-03, 9.999487338E+06
        21, 6.408023646E-03, 2.983104060E-03, 5.994400285E-03, 9.999539695E+06
        22, 6.370444505E-03, 3.063367047E-03, 5.994400285E-03, 9.999566832E+06
        23, 6.331184724E-03, 3.142821490E-03, 5.994400285E-03, 9.999574380E+06
        24, 6.291677609E-03, 3.222153242E-03, 5.994400285E-03, 9.999580841E+06
        25, 6.250375450E-03, 3.300565426E-03, 5.994400285E-03, 9.999593960E+06
        26, 6.208963163E-03, 3.378919504E-03, 5.994400285E-03, 9.999607550E+06
        27, 6.165646943E-03, 3.456237317E-03, 5.994400285E-03, 9.999604035E+06
        28, 6.122330724E-03, 3.533555129E-03, 5.994400285E-03, 9.999594604E+06
        29, 6.077194727E-03, 3.609500847E-03, 5.994400285E-03, 9.999589822E+06
        30, 6.032036125E-03, 3.685433126E-03, 5.994400285E-03, 9.999582719E+06
        31, 5.985091027E-03, 3.760274078E-03, 5.994400285E-03, 9.999572726E+06
        32, 5.937983790E-03, 3.835013080E-03, 5.994400285E-03, 9.999562491E+06
        33, 5.889256624E-03, 3.908706184E-03, 5.994400285E-03, 9.999551595E+06
        34, 5.840231626E-03, 3.982201488E-03, 5.994400285E-03, 9.999542025E+06
        35, 5.789750705E-03, 4.054704501E-03, 5.994400285E-03, 9.999520466E+06
        36, 5.678951004E-03, 4.208496333E-03, 5.994400285E-03, 9.999482693E+06
        37, 5.564074937E-03, 4.359267653E-03, 5.994400285E-03, 9.999460973E+06
        38, 5.445203263E-03, 4.506909201E-03, 5.994400285E-03, 9.999446046E+06
        39, 5.322419499E-03, 4.651313662E-03, 5.994400285E-03, 9.999444519E+06
        40, 5.196048505E-03, 4.792589542E-03, 5.994400285E-03, 9.999447814E+06
        41, 5.065741632E-03, 4.930243524E-03, 5.994400285E-03, 9.999452608E+06
        42, 4.931138244E-03, 5.063699254E-03, 5.994400285E-03, 9.999457981E+06
        43, 4.793423825E-03, 5.193942255E-03, 5.994400285E-03, 9.999461018E+06
        44, 4.652997632E-03, 5.321256747E-03, 5.994400285E-03, 9.999461360E+06
        45, 4.508322599E-03, 5.443721597E-03, 5.994400285E-03, 9.999461294E+06
        46, 4.360466679E-03, 5.562326522E-03, 5.994400285E-03, 9.999460515E+06
        47, 4.210174354E-03, 5.677828541E-03, 5.994400285E-03, 9.999460500E+06
        48, 4.056266233E-03, 5.788466653E-03, 5.994400285E-03, 9.999472368E+06
        49, 3.983632538E-03, 5.839004607E-03, 5.994400285E-03, 9.999478377E+06
        50, 3.909786956E-03, 5.887754669E-03, 5.994400285E-03, 9.999478426E+06
        51, 3.835941374E-03, 5.936504731E-03, 5.994400285E-03, 9.999478120E+06
        52, 3.761706284E-03, 5.984659584E-03, 5.994400285E-03, 9.999477455E+06
        53, 3.685974376E-03, 6.030424381E-03, 5.994400285E-03, 9.999478838E+06
        54, 3.610242468E-03, 6.076189178E-03, 5.994400285E-03, 9.999479434E+06
        55, 3.534535814E-03, 6.121995740E-03, 5.994400309E-03, 9.999483772E+06
        56, 7.060204644E-03, 1.511800675E-12, 6.185647385E-03, 9.999337343E+06
        57, 7.058549481E-03, 8.782112885E-05, 6.185651934E-03, 9.999337509E+06
        58, 7.056894228E-03, 1.756422542E-04, 6.185656546E-03, 9.999337742E+06
        59, 7.055238846E-03, 2.634701455E-04, 6.185661195E-03, 9.999337890E+06
        60, 7.050356692E-03, 3.511803680E-04, 6.185642701E-03, 9.999338055E+06
        61, 7.045377838E-03, 4.388784984E-04, 6.185655751E-03, 9.999338364E+06
        62, 7.040398528E-03, 5.265846221E-04, 6.185668881E-03, 9.999338611E+06
        63, 7.032361898E-03, 6.140673815E-04, 6.185632473E-03, 9.999339133E+06
        64, 7.014419012E-03, 8.025296971E-04, 6.185674582E-03, 9.999341125E+06
        65, 6.989281669E-03, 9.901690284E-04, 6.185654016E-03, 9.999343843E+06
        66, 6.960092158E-03, 1.177203248E-03, 6.185626221E-03, 9.999348259E+06
        67, 6.926930761E-03, 1.363572399E-03, 6.185650518E-03, 9.999355560E+06
        68, 6.887218617E-03, 1.548661248E-03, 6.185656812E-03, 9.999364116E+06
        69, 6.842897531E-03, 1.732693008E-03, 6.185628712E-03, 9.999372726E+06
        70, 6.795048970E-03, 1.915833920E-03, 6.185645914E-03, 9.999380596E+06
        71, 6.741148813E-03, 2.097286287E-03, 6.185641259E-03, 9.999384867E+06
        72, 6.682319428E-03, 2.277199591E-03, 6.185649419E-03, 9.999383524E+06
        73, 6.619014808E-03, 2.455590453E-03, 6.185658160E-03, 9.999374468E+06
        74, 6.550787412E-03, 2.632157473E-03, 6.185658685E-03, 9.999358065E+06
        75, 6.477849595E-03, 2.806829061E-03, 6.185658803E-03, 9.999338081E+06
        76, 6.400254192E-03, 2.979479408E-03, 6.185658436E-03, 9.999320688E+06
        77, 6.362612332E-03, 3.059592732E-03, 6.185652960E-03, 9.999312936E+06
        78, 6.323478095E-03, 3.138988053E-03, 6.185656876E-03, 9.999308137E+06
        79, 6.283947288E-03, 3.218187061E-03, 6.185653211E-03, 9.999304293E+06
        80, 6.242734732E-03, 3.296524475E-03, 6.185655222E-03, 9.999301383E+06
        81, 6.201336466E-03, 3.374764321E-03, 6.185653350E-03, 9.999299352E+06
        82, 6.158075654E-03, 3.451990334E-03, 6.185653492E-03, 9.999299410E+06
        83, 6.114813091E-03, 3.529215857E-03, 6.185653555E-03, 9.999300835E+06
        84, 6.069731712E-03, 3.605066366E-03, 6.185653502E-03, 9.999302799E+06
        85, 6.024627415E-03, 3.680902751E-03, 6.185653405E-03, 9.999305562E+06
        86, 5.977776283E-03, 3.755672118E-03, 6.185655318E-03, 9.999309191E+06
        87, 5.930690759E-03, 3.830293662E-03, 6.185653307E-03, 9.999313542E+06
        88, 5.882093672E-03, 3.903939336E-03, 6.185657066E-03, 9.999319036E+06
        89, 5.833059014E-03, 3.977293983E-03, 6.185653154E-03, 9.999325167E+06
        90, 5.782743131E-03, 4.049775447E-03, 6.185658753E-03, 9.999333942E+06
        91, 5.672093322E-03, 4.203379556E-03, 6.185659210E-03, 9.999352512E+06
        92, 5.557361778E-03, 4.353962338E-03, 6.185659179E-03, 9.999373739E+06
        93, 5.438630923E-03, 4.501414990E-03, 6.185658733E-03, 9.999389891E+06
        94, 5.315865180E-03, 4.645525369E-03, 6.185650595E-03, 9.999397592E+06
        95, 5.189522652E-03, 4.786506900E-03, 6.185642512E-03, 9.999398212E+06
        96, 5.059372395E-03, 4.923980308E-03, 6.185642004E-03, 9.999393609E+06
        97, 4.924757618E-03, 5.057084592E-03, 6.185630062E-03, 9.999385775E+06
        98, 4.787629675E-03, 5.187608427E-03, 6.185658151E-03, 9.999377579E+06
        99, 4.647179570E-03, 5.314558358E-03, 6.185644910E-03, 9.999370027E+06
       100, 4.502440399E-03, 5.436587612E-03, 6.185627494E-03, 9.999363737E+06
       101, 4.355133458E-03, 5.555511474E-03, 6.185655126E-03, 9.999359614E+06
       102, 4.205215699E-03, 5.671152485E-03, 6.185671026E-03, 9.999356723E+06
       103, 4.051012478E-03, 5.781011593E-03, 6.185633355E-03, 9.999354919E+06
       104, 3.978905334E-03, 5.832121127E-03, 6.185669405E-03, 9.999354687E+06
       105, 3.904993951E-03, 5.880578304E-03, 6.185656205E-03, 9.999354569E+06
       106, 3.831089722E-03, 5.929030788E-03, 6.185643067E-03, 9.999354368E+06
       107, 3.757159250E-03, 5.977456505E-03, 6.185661347E-03, 9.999354271E+06
       108, 3.681469429E-03, 6.023079010E-03, 6.185656653E-03, 9.999354125E+06
       109, 3.605785891E-03, 6.068697731E-03, 6.185651987E-03, 9.999353920E+06
       110, 3.530102371E-03, 6.114316671E-03, 6.185645170E-03, 9.999353800E+06
       111, 7.051386370E-03, 1.511800685E-12, 6.376894465E-03, 9.999344429E+06
       112, 7.049733359E-03, 8.770775397E-05, 6.376898980E-03, 9.999344449E+06
       113, 7.048080245E-03, 1.754155041E-04, 6.376903534E-03, 9.999344453E+06
       114, 7.046427004E-03, 2.631300117E-04, 6.376908090E-03, 9.999344439E+06
       115, 7.041551570E-03, 3.507268962E-04, 6.376889734E-03, 9.999344386E+06
       116, 7.036579151E-03, 4.383118588E-04, 6.376902563E-03, 9.999344340E+06
       117, 7.031606279E-03, 5.259048014E-04, 6.376915393E-03, 9.999344308E+06
       118, 7.023580882E-03, 6.132744692E-04, 6.376879555E-03, 9.999344427E+06
       119, 7.005660215E-03, 8.015037234E-04, 6.376920989E-03, 9.999345143E+06
       120, 6.980554816E-03, 9.889112761E-04, 6.376900841E-03, 9.999346539E+06
       121, 6.951402141E-03, 1.175714486E-03, 6.376873443E-03, 9.999349258E+06
       122, 6.918282383E-03, 1.361853329E-03, 6.376897525E-03, 9.999353848E+06
       123, 6.878619321E-03, 1.546713379E-03, 6.376903782E-03, 9.999359609E+06
       124, 6.834353505E-03, 1.730517841E-03, 6.376875855E-03, 9.999365534E+06
       125, 6.786564362E-03, 1.913432401E-03, 6.376892996E-03, 9.999370652E+06
       126, 6.732730956E-03, 2.094660525E-03, 6.376888322E-03, 9.999373065E+06
       127, 6.673974439E-03, 2.274351463E-03, 6.376896481E-03, 9.999372266E+06
       128, 6.610748158E-03, 2.452521821E-03, 6.376905254E-03, 9.999367202E+06
       129, 6.542605108E-03, 2.628870585E-03, 6.376905779E-03, 9.999357567E+06
       130, 6.469757425E-03, 2.803326248E-03, 6.376905887E-03, 9.999345453E+06
       131, 6.392257822E-03, 2.975763127E-03, 6.376905492E-03, 9.999334955E+06
       132, 6.354662330E-03, 3.055777372E-03, 6.376899959E-03, 9.999330277E+06
       133, 6.315576447E-03, 3.135074587E-03, 6.376903932E-03, 9.999327238E+06
       134, 6.276089372E-03, 3.214173097E-03, 6.376899983E-03, 9.999325126E+06
       135, 6.234932656E-03, 3.292416229E-03, 6.376902277E-03, 9.999323981E+06
       136, 6.193581861E-03, 3.370557384E-03, 6.376900217E-03, 9.999323445E+06
       137, 6.150377952E-03, 3.447689842E-03, 6.376900548E-03, 9.999323725E+06
       138, 6.107168850E-03, 3.524819934E-03, 6.376900618E-03, 9.999324523E+06
       139, 6.062144982E-03, 3.600572977E-03, 6.376900558E-03, 9.999325798E+06
       140, 6.017095189E-03, 3.676310054E-03, 6.376900271E-03, 9.999327443E+06
       141, 5.970307306E-03, 3.750985447E-03, 6.376902372E-03, 9.999329598E+06
       142, 5.923279862E-03, 3.825509797E-03, 6.376900205E-03, 9.999332222E+06
       143, 5.874747378E-03, 3.899062473E-03, 6.376904120E-03, 9.999335724E+06
       144, 5.825775607E-03, 3.972323047E-03, 6.376900151E-03, 9.999339908E+06
       145, 5.775524369E-03, 4.044711613E-03, 6.376905808E-03, 9.999345521E+06
       146, 5.665011393E-03, 4.198126033E-03, 6.376906294E-03, 9.999357207E+06
       147, 5.550421644E-03, 4.348522802E-03, 6.376906274E-03, 9.999370248E+06
       148, 5.431837489E-03, 4.495793281E-03, 6.376905829E-03, 9.999379628E+06
       149, 5.309223400E-03, 4.639725566E-03, 6.376897658E-03, 9.999383985E+06
       150, 5.183036894E-03, 4.780532821E-03, 6.376889571E-03, 9.999384438E+06
       151, 5.053047321E-03, 4.917836273E-03, 6.376889089E-03, 9.999381832E+06
       152, 4.918598697E-03, 5.050775906E-03, 6.376877190E-03, 9.999376810E+06
       153, 4.781639788E-03, 5.181138169E-03, 6.376905124E-03, 9.999371210E+06
       154, 4.641363222E-03, 5.307931235E-03, 6.376891977E-03, 9.999365964E+06
       155, 4.496802482E-03, 5.429809207E-03, 6.376874698E-03, 9.999361937E+06
       156, 4.349676997E-03, 5.548585572E-03, 6.376901958E-03, 9.999359603E+06
       157, 4.199944433E-03, 5.664083758E-03, 6.376917579E-03, 9.999358297E+06
       158, 4.045931242E-03, 5.773806330E-03, 6.376880435E-03, 9.999357663E+06
       159, 3.973916871E-03, 5.824849076E-03, 6.376915930E-03, 9.999357710E+06
       160, 3.900100891E-03, 5.873243687E-03, 6.376903008E-03, 9.999357902E+06
       161, 3.826292058E-03, 5.921633617E-03, 6.376890087E-03, 9.999358055E+06
       162, 3.752456913E-03, 5.969996392E-03, 6.376908209E-03, 9.999358207E+06
       163, 3.676864835E-03, 6.015559973E-03, 6.376903607E-03, 9.999358280E+06
       164, 3.601279027E-03, 6.061119783E-03, 6.376899008E-03, 9.999358341E+06
       165, 3.525693233E-03, 6.106679820E-03, 6.376892282E-03, 9.999358372E+06
       166, 7.042568095E-03, 1.511800694E-12, 6.568141545E-03, 9.999347124E+06
       167, 7.040917237E-03, 8.759434120E-05, 6.568146042E-03, 9.999347088E+06
       168, 7.039266260E-03, 1.751886783E-04, 6.568150591E-03, 9.999346973E+06
       169, 7.037615157E-03, 2.627897639E-04, 6.568155142E-03, 9.999346815E+06
       170, 7.032746447E-03, 3.502734027E-04, 6.568136806E-03, 9.999346575E+06
       171, 7.027780458E-03, 4.377451122E-04, 6.568149619E-03, 9.999346254E+06
       172, 7.022814016E-03, 5.252247877E-04, 6.568162433E-03, 9.999345921E+06
       173, 7.014799867E-03, 6.124815570E-04, 6.568126637E-03, 9.999345614E+06
       174, 6.996901379E-03, 8.004778433E-04, 6.568168021E-03, 9.999345216E+06
       175, 6.971827946E-03, 9.876535647E-04, 6.568147897E-03, 9.999345346E+06
       176, 6.942712135E-03, 1.174225695E-03, 6.568120534E-03, 9.999346442E+06
       177, 6.909634002E-03, 1.360134283E-03, 6.568144616E-03, 9.999348644E+06
       178, 6.870020013E-03, 1.544765544E-03, 6.568150836E-03, 9.999351868E+06
       179, 6.825809490E-03, 1.728342637E-03, 6.568122945E-03, 9.999355314E+06
       180, 6.778079755E-03, 1.911030881E-03, 6.568140077E-03, 9.999358192E+06
       181, 6.724313104E-03, 2.092034747E-03, 6.568135397E-03, 9.999359553E+06
       182, 6.665629451E-03, 2.271503332E-03, 6.568143547E-03, 9.999359234E+06
       183, 6.602481504E-03, 2.449453202E-03, 6.568152310E-03, 9.999356871E+06
       184, 6.534422801E-03, 2.625583709E-03, 6.568152835E-03, 9.999352416E+06
       185, 6.461665254E-03, 2.799823441E-03, 6.568152943E-03, 9.999346975E+06
       186, 6.384261452E-03, 2.972046846E-03, 6.568152547E-03, 9.999342626E+06
       187, 6.346702962E-03, 3.051957514E-03, 6.568146543E-03, 9.999341044E+06
       188, 6.307674798E-03, 3.131161121E-03, 6.568150990E-03, 9.999340215E+06
       189, 6.268229715E-03, 3.210158249E-03, 6.568146700E-03, 9.999339917E+06
       190, 6.227130579E-03, 3.288307984E-03, 6.568149337E-03, 9.999340085E+06
       191, 6.185827253E-03, 3.366350449E-03, 6.568147099E-03, 9.999340395E+06
       192, 6.142680248E-03, 3.443389351E-03, 6.568147611E-03, 9.999340867E+06
       193, 6.099524608E-03, 3.520424011E-03, 6.568147680E-03, 9.999341354E+06
       194, 6.054558253E-03, 3.596079586E-03, 6.568147620E-03, 9.999341875E+06
       195, 6.009562963E-03, 3.671717354E-03, 6.568147153E-03, 9.999342384E+06
       196, 5.962838330E-03, 3.746298775E-03, 6.568149431E-03, 9.999343048E+06
       197, 5.915864973E-03, 3.820723348E-03, 6.568146921E-03, 9.999343937E+06
       198, 5.867401083E-03, 3.894185610E-03, 6.568151176E-03, 9.999345304E+06
       199, 5.818487634E-03, 3.967348987E-03, 6.568146958E-03, 9.999347197E+06
       200, 5.768305607E-03, 4.039647778E-03, 6.568152862E-03, 9.999349760E+06
       201, 5.657929469E-03, 4.192872507E-03, 6.568153349E-03, 9.999355509E+06
       202, 5.543481517E-03, 4.343083259E-03, 6.568153328E-03, 9.999362116E+06
       203, 5.425044066E-03, 4.490171562E-03, 6.568152883E-03, 9.999366725E+06
       204, 5.302581620E-03, 4.633925764E-03, 6.568144722E-03, 9.999369010E+06
       205, 5.176551125E-03, 4.774558752E-03, 6.568136645E-03, 9.999369259E+06
       206, 5.046722238E-03, 4.911692248E-03, 6.568136172E-03, 9.999367883E+06
       207, 4.912439750E-03, 5.044467246E-03, 6.568124276E-03, 9.999365190E+06
       208, 4.775649924E-03, 5.174667884E-03, 6.568152175E-03, 9.999362029E+06
       209, 4.635546879E-03, 5.301304104E-03, 6.568139072E-03, 9.999359106E+06
       210, 4.491164546E-03, 5.423030824E-03, 6.568121785E-03, 9.999357174E+06
       211, 4.344220564E-03, 5.541659636E-03, 6.568149010E-03, 9.999356231E+06
       212, 4.194673218E-03, 5.657014961E-03, 6.568164655E-03, 9.999356133E+06
       213, 4.040850006E-03, 5.766601067E-03, 6.568127515E-03, 9.999356526E+06
       214, 3.968928267E-03, 5.817577088E-03, 6.568162968E-03, 9.999356800E+06
       215, 3.895207754E-03, 5.865909107E-03, 6.568150062E-03, 9.999357114E+06
       216, 3.821494376E-03, 5.914236456E-03, 6.568137159E-03, 9.999357415E+06
       217, 3.747754491E-03, 5.962536320E-03, 6.568155259E-03, 9.999357653E+06
       218, 3.672260181E-03, 6.008040967E-03, 6.568150663E-03, 9.999357810E+06
       219, 3.596772130E-03, 6.053541853E-03, 6.568146070E-03, 9.999357926E+06
       220, 3.521284096E-03, 6.099042969E-03, 6.568139395E-03, 9.999357962E+06
       221, 7.033749821E-03, 1.511800704E-12, 6.759388625E-03, 9.999340348E+06
       222, 7.032101114E-03, 8.748092843E-05, 6.759393105E-03, 9.999340291E+06
       223, 7.030452276E-03, 1.749618525E-04, 6.759397648E-03, 9.999340125E+06
       224, 7.028803310E-03, 2.624495162E-04, 6.759402193E-03, 9.999339891E+06
       225, 7.023941325E-03, 3.498199092E-04, 6.759383879E-03, 9.999339553E+06
       226, 7.018981765E-03, 4.371783655E-04, 6.759396675E-03, 9.999339112E+06
       227, 7.014021754E-03, 5.245447739E-04, 6.759409473E-03, 9.999338638E+06
       228, 7.006018851E-03, 6.116886447E-04, 6.759373720E-03, 9.999338142E+06
       229, 6.988142544E-03, 7.994519631E-04, 6.759415052E-03, 9.999337276E+06
       230, 6.963101077E-03, 9.863958533E-04, 6.759394953E-03, 9.999336705E+06
       231, 6.934022129E-03, 1.172736904E-03, 6.759367625E-03, 9.999336911E+06
       232, 6.900985621E-03, 1.358415237E-03, 6.759391707E-03, 9.999338028E+06
       233, 6.861420705E-03, 1.542817708E-03, 6.759397889E-03, 9.999340066E+06
       234, 6.817265476E-03, 1.726167434E-03, 6.759370035E-03, 9.999342448E+06
       235, 6.769595147E-03, 1.908629362E-03, 6.759387159E-03, 9.999344608E+06
       236, 6.715895253E-03, 2.089408968E-03, 6.759382472E-03, 9.999345840E+06
       237, 6.657284462E-03, 2.268655201E-03, 6.759390614E-03, 9.999345926E+06
       238, 6.594214850E-03, 2.446384584E-03, 6.759399367E-03, 9.999344649E+06
       239, 6.526240495E-03, 2.622296832E-03, 6.759399890E-03, 9.999342145E+06
       240, 6.453573083E-03, 2.796320634E-03, 6.759399999E-03, 9.999339350E+06
       241, 6.376265082E-03, 2.968330566E-03, 6.759399603E-03, 9.999337303E+06
       242, 6.338743312E-03, 3.048137520E-03, 6.759393112E-03, 9.999336802E+06
       243, 6.299773150E-03, 3.127247654E-03, 6.759398048E-03, 9.999336857E+06
       244, 6.260370058E-03, 3.206143400E-03, 6.759393418E-03, 9.999337244E+06
       245, 6.219328503E-03, 3.284199738E-03, 6.759396397E-03, 9.999337939E+06
       246, 6.178072646E-03, 3.362143514E-03, 6.759393981E-03, 9.999338640E+06
       247, 6.134982545E-03, 3.439088860E-03, 6.759394674E-03, 9.999339271E+06
       248, 6.091880366E-03, 3.516028089E-03, 6.759394743E-03, 9.999339712E+06
       249, 6.046971524E-03, 3.591586196E-03, 6.759394683E-03, 9.999339963E+06
       250, 6.002030738E-03, 3.667124654E-03, 6.759394035E-03, 9.999340070E+06
       251, 5.955369354E-03, 3.741612103E-03, 6.759396490E-03, 9.999340169E+06
       252, 5.908450084E-03, 3.815936899E-03, 6.759393637E-03, 9.999340360E+06
       253, 5.860054789E-03, 3.889308747E-03, 6.759398233E-03, 9.999340815E+06
       254, 5.811195385E-03, 3.962372015E-03, 6.759393526E-03, 9.999341644E+06
       255, 5.761086845E-03, 4.034583944E-03, 6.759399917E-03, 9.999342978E+06
       256, 5.650847545E-03, 4.187618980E-03, 6.759400404E-03, 9.999346317E+06
       257, 5.536541391E-03, 4.337643717E-03, 6.759400382E-03, 9.999350234E+06
       258, 5.418250642E-03, 4.484549843E-03, 6.759399937E-03, 9.999352986E+06
       259, 5.295939840E-03, 4.628125962E-03, 6.759391786E-03, 9.999354362E+06
       260, 5.170065355E-03, 4.768584684E-03, 6.759383718E-03, 9.999354282E+06
       261, 5.040397156E-03, 4.905548222E-03, 6.759383256E-03, 9.999353123E+06
       262, 4.906280804E-03, 5.038158587E-03, 6.759371362E-03, 9.999351153E+06
       263, 4.769660061E-03, 5.168197598E-03, 6.759399225E-03, 9.999349035E+06
       264, 4.629730536E-03, 5.294676974E-03, 6.759386167E-03, 9.999347261E+06
       265, 4.485526610E-03, 5.416252440E-03, 6.759368872E-03, 9.999346408E+06
       266, 4.338764130E-03, 5.534733701E-03, 6.759396063E-03, 9.999346368E+06
       267, 4.189402004E-03, 5.649946164E-03, 6.759411731E-03, 9.999346978E+06
       268, 4.035768769E-03, 5.759395804E-03, 6.759374594E-03, 9.999347871E+06
       269, 3.963939663E-03, 5.810305099E-03, 6.759410006E-03, 9.999348374E+06
       270, 3.890314616E-03, 5.858574527E-03, 6.759397117E-03, 9.999348856E+06
       271, 3.816696693E-03, 5.906839294E-03, 6.759384230E-03, 9.999349290E+06
       272, 3.743052069E-03, 5.955076248E-03, 6.759402309E-03, 9.999349631E+06
       273, 3.667655528E-03, 6.000521960E-03, 6.759397719E-03, 9.999349859E+06
       274, 3.592265232E-03, 6.045963923E-03, 6.759393132E-03, 9.999350026E+06
       275, 3.516874958E-03, 6.091406118E-03, 6.759386508E-03, 9.999350084E+06
       276, 7.024931547E-03, 1.511800714E-12, 6.950635704E-03, 9.999331100E+06
       277, 7.023284992E-03, 8.736751567E-05, 6.950640168E-03, 9.999331033E+06
       278, 7.021638291E-03, 1.747350267E-04, 6.950644705E-03, 9.999330845E+06
       279, 7.019991463E-03, 2.621092684E-04, 6.950649244E-03, 9.999330571E+06
       280, 7.015136202E-03, 3.493664157E-04, 6.950630952E-03, 9.999330167E+06
       281, 7.010183072E-03, 4.366116188E-04, 6.950643731E-03, 9.999329634E+06
       282, 7.005229492E-03, 5.238647601E-04, 6.950656513E-03, 9.999329044E+06
       283, 6.997237836E-03, 6.108957324E-04, 6.950620802E-03, 9.999328370E+06
       284, 6.979383708E-03, 7.984260830E-04, 6.950662083E-03, 9.999327091E+06
       285, 6.954374207E-03, 9.851381419E-04, 6.950642009E-03, 9.999325960E+06
       286, 6.925332124E-03, 1.171248113E-03, 6.950614716E-03, 9.999325503E+06
       287, 6.892337240E-03, 1.356696191E-03, 6.950638798E-03, 9.999325876E+06
       288, 6.852821397E-03, 1.540869873E-03, 6.950644943E-03, 9.999327145E+06
       289, 6.808721462E-03, 1.723992230E-03, 6.950617125E-03, 9.999328865E+06
       290, 6.761110542E-03, 1.906227843E-03, 6.950634240E-03, 9.999330570E+06
       291, 6.707477401E-03, 2.086783190E-03, 6.950629548E-03, 9.999331740E+06
       292, 6.648939474E-03, 2.265807071E-03, 6.950637681E-03, 9.999332079E+06
       293, 6.585948196E-03, 2.443315966E-03, 6.950646423E-03, 9.999331515E+06
       294, 6.518058189E-03, 2.619009955E-03, 6.950646946E-03, 9.999330214E+06
       295, 6.445480912E-03, 2.792817827E-03, 6.950647056E-03, 9.999329081E+06
       296, 6.368268712E-03, 2.964614285E-03, 6.950646659E-03, 9.999328620E+06
       297, 6.330783663E-03, 3.044317526E-03, 6.950639682E-03, 9.999328810E+06
       298, 6.291871502E-03, 3.123334188E-03, 6.950645105E-03, 9.999329404E+06
       299, 6.252510400E-03, 3.202128551E-03, 6.950640136E-03, 9.999330226E+06
       300, 6.211526426E-03, 3.280091493E-03, 6.950643456E-03, 9.999331210E+06
       301, 6.170318039E-03, 3.357936579E-03, 6.950640863E-03, 9.999332121E+06
       302, 6.127284842E-03, 3.434788368E-03, 6.950641737E-03, 9.999332848E+06
       303, 6.084236125E-03, 3.511632166E-03, 6.950641806E-03, 9.999333273E+06
       304, 6.039384795E-03, 3.587092805E-03, 6.950641746E-03, 9.999333379E+06
       305, 5.994498513E-03, 3.662531953E-03, 6.950640917E-03, 9.999333238E+06
       306, 5.947900378E-03, 3.736925431E-03, 6.950643549E-03, 9.999332959E+06
       307, 5.901035194E-03, 3.811150450E-03, 6.950640353E-03, 9.999332687E+06
       308, 5.852708494E-03, 3.884431885E-03, 6.950645289E-03, 9.999332557E+06
       309, 5.803903136E-03, 3.957395043E-03, 6.950640094E-03, 9.999332714E+06
       310, 5.753868084E-03, 4.029520109E-03, 6.950646972E-03, 9.999333205E+06
       311, 5.643765621E-03, 4.182365454E-03, 6.950647458E-03, 9.999334862E+06
       312, 5.529601265E-03, 4.332204174E-03, 6.950647435E-03, 9.999337042E+06
       313, 5.411457219E-03, 4.478928124E-03, 6.950646991E-03, 9.999338611E+06
       314, 5.289298060E-03, 4.622326159E-03, 6.950638850E-03, 9.999339414E+06
       315, 5.163579586E-03, 4.762610616E-03, 6.950630791E-03, 9.999339141E+06
       316, 5.034072074E-03, 4.899404197E-03, 6.950630340E-03, 9.999338123E+06
       317, 4.900121858E-03, 5.031849927E-03, 6.950618449E-03, 9.999336656E+06
       318, 4.763670197E-03, 5.161727313E-03, 6.950646276E-03, 9.999335267E+06
       319, 4.623914193E-03, 5.288049843E-03, 6.950633263E-03, 9.999334270E+06
       320, 4.479888675E-03, 5.409474057E-03, 6.950615960E-03, 9.999334133E+06
       321, 4.333307696E-03, 5.527807766E-03, 6.950643115E-03, 9.999334750E+06
       322, 4.184130790E-03, 5.642877366E-03, 6.950658807E-03, 9.999335918E+06
       323, 4.030687533E-03, 5.752190540E-03, 6.950621674E-03, 9.999337210E+06
       324, 3.958951059E-03, 5.803033111E-03, 6.950657044E-03, 9.999337867E+06
